,Ypd
PMP1,5.773299748110831
RHB1,3.7288135593220337
TSR1,2.125
SNQ2,3.4057377049180326
SES1,2.6205128205128205
SED1,21.128205128205128
EKI1,12.943396226415093
HST4,6.048780487804878
GCD6,2.1025641025641026
HTA1,2.286363636363636
ADK1,2.286363636363636
AMD2,2.051282051282051
YDR262W,2.4871794871794872
SAC7,2.9547738693467336
PPN1,10.793196202531645
MFA1,4.901185770750988
SNA2,14.071428571428571
RBA50,14.071428571428571
HLR1,3.9952380952380957
HO,2.1990521327014214
SYO1,2.125
RPS29B,2.125
ATG31,2.6205128205128205
TPI1,2.3333333333333335
SWI5,12.943396226415093
RVB1,6.048780487804878
GIC2,9.507692307692308
FCF1,3.5159817351598175
UBA2,2.3333333333333335
YDR391C,2.3333333333333335
YHP1,10.793196202531645
CMI8,4.901185770750988
GIN4,3.482300884955752
YDR524C-B,14.071428571428571
IES6,15.893536121673003
UTR2,8.503401360544219
MCM3,10.655989999756487
UBC8,2.042654028436019
YER034W,2.4881516587677726
EDC2,2.4881516587677726
LSM4,8.151658767772512
GLC7,2.4644549763033172
SPI1,4.739336492890995
GLY1,15.893536121673003
GCN4,2.149532710280374
SWI4,8.151658767772512
YER137C,4.549763033175355
PEA2,4.739336492890995
YER158C,8.407582938388625
BUR6,8.407582938388625
STE2,3.750700280112045
BUD27,6.75
HSP12,5.197916666666667
PTR3,2.5
GYP8,3.750700280112045
EPL1,6.75
MDJ1,5.197916666666667
CDC14,2.5
ARO8,2.0792079207920793
RPS2,2.1728971962616823
CDC20,9.068493150684931
RPL28,2.727722772277228
YGK1,2.727722772277228
YGL039W,2.930693069306931
HOP2,3.9872881355932197
ALK1,9.778761061946902
MSB2,9.55458515283843
UFD1,6.98019801980198
YGR079W,2.995049504950495
UTP22,2.336633663366337
DBF2,4.366336633663367
CLB1,8.527027027027028
RPS23A,2.0126050420168067
SKN1,2.5311004784688995
TIF4631,2.4752475247524752
MRPS35,2.457547169811321
BNS1,5.715686274509804
MCM6,5.560669456066946
RPL9A,2.297029702970297
RPL7A,2.2158590308370045
AGA2,3.9872881355932197
PMA1,15.526134659942757
TFC4,6.98019801980198
PAC10,2.995049504950495
PIL1,4.252475247524753
VOA1,2.594059405940594
CLB6,2.6831683168316833
COG2,2.871287128712871
CBP4,2.48019801980198
CRH1,2.624521072796935
SMI1,5.715686274509804
SCW4,5.502127659574469
WSC4,2.6582914572864325
SNF6,3.5693069306930694
MYO1,2.1608040201005028
TRA1,12.711864406779661
SPO12,37.276595744680854
ENO2,5.025125628140704
CTR2,6.080402010050252
RPL8A,2.1059907834101383
OCA5,2.6582914572864325
YHL026C,3.5693069306930694
GPA1,2.8037383177570097
TIM10,4.958910731550113
SFB3,12.711864406779661
DCD1,2.665158371040724
MTC6,37.276595744680854
AIM20,14.359090909090908
SIM1,16.267605633802816
POG1,6.8649704391891895
SEC28,2.3150684931506853
VHR1,2.75
SNL1,4.5836734693877546
BAR1,4.5836734693877546
MNT3,2.4
CAB2,2.105
RCI37,2.3150684931506853
RPS24B,5.506072874493928
RGI2,2.75
SSM4,2.5
YIL014C-A,2.4
